id_group,type,x,y,cell_diameter,id_cell,id_layer,angle,radius,area
620,sclerenchyma,-0.2107487817278176,0.056949629244170956,0.02,8667,3,-2.7903154349417076,0.2247633203456587,0.00025820104618069875
621,sclerenchyma,-0.21279302055970176,0.06689576534526454,0.02,8681,3,-2.831397001405796,0.22048849027193868,0.00024043427872989746
622,sclerenchyma,-0.21097494116117277,0.077256334961571,0.02,8695,3,-2.872181643955742,0.21567842164478815,0.00030071291487969627
623,sclerenchyma,-0.20867154220332695,0.08721585671824779,0.02,8709,3,-2.9139108471684705,0.21087564594288966,0.0003748211427748088
624,sclerenchyma,-0.2060827779711237,0.0970485194223098,0.02,8723,3,-2.956830638057266,0.20616614415442194,0.00039038691488082675
625,sclerenchyma,-0.20320077407062648,0.10679029773053146,0.02,8737,3,-3.0010490105204473,0.20158327635741005,0.0003585374952023816
626,sclerenchyma,-0.2000366518169403,0.1164421221439898,0.02,8751,3,-3.04661167787521,0.19713752609597684,0.00034101284247436725
627,sclerenchyma,-0.19658572982243724,0.1259956734870408,0.02,8765,3,-3.0935567426635355,0.1928381405391803,0.00033529019206945016
628,sclerenchyma,-0.19284542104227603,0.13544094621573127,0.02,8779,3,3.1412783320198145,0.1886899933896536,0.0003247239451060266
629,sclerenchyma,-0.18880721039654486,0.14476543291166896,0.02,8793,3,3.091526709874656,0.18468866141281512,0.00032525169258366493
630,sclerenchyma,-0.18445985701297746,0.15395083639139334,0.02,8807,3,3.040320736915623,0.18085674031104304,0.0003236426202007782
631,sclerenchyma,-0.17981825533543042,0.1629907177590269,0.02,8821,3,2.9876504088345546,0.17720178180086915,0.00032561477980527016
632,sclerenchyma,-0.1748771019621494,0.1718718040703285,0.02,8835,3,2.9335158707912368,0.17373032818119344,0.0003230739910327286
633,sclerenchyma,-0.16963242631466383,0.18057944967917208,0.02,8849,3,2.8779387350974597,0.1704422558509836,0.0003255421879737261
634,sclerenchyma,-0.16407454871978203,0.1890942499405258,0.02,8863,3,2.8209575528280872,0.1673323764530952,0.0003225715605173914
635,sclerenchyma,-0.1581973503197086,0.1973930889425679,0.02,8877,3,2.7625677724688935,0.16442274346749886,0.0003251791378273772
636,sclerenchyma,-0.15201737029768553,0.20546875099360637,0.02,8891,3,2.7028093224295744,0.1617185547848454,0.00032278408781780013
637,sclerenchyma,-0.14553208636220108,0.21330331908143735,0.02,8905,3,2.641735401910888,0.15922317309585923,0.00032446760044222084
638,sclerenchyma,-0.13874038142053205,0.22087730653522059,0.02,8919,3,2.579423500213626,0.15692955708997622,0.00032256447159561175
639,sclerenchyma,-0.1316352344878983,0.2281632221341829,0.02,8933,3,2.5159607275585856,0.15482735655433907,0.0003233297314312107
640,sclerenchyma,-0.1242166775880199,0.23513192938938648,0.02,8947,3,2.4514057809446,0.15293137632449136,0.00032270137402495673
641,sclerenchyma,-0.11650234572705637,0.24177244527702024,0.02,8961,3,2.385849681521879,0.1512378794211953,0.00032301243808738664
642,sclerenchyma,-0.10849414697581364,0.24805908339393154,0.02,8975,3,2.3193881571309376,0.14974135272377936,0.0003225305429594914
643,sclerenchyma,-0.10019674619149632,0.2539649256054624,0.02,8989,3,2.25212916931974,0.14842274588024063,0.00032228253633955254
644,sclerenchyma,-0.09161114006936427,0.25945177926919133,0.02,9003,3,2.1841753440044713,0.14726395061186368,0.0003218180962297468
645,sclerenchyma,-0.08275029445478482,0.26448533457339507,0.02,9017,3,2.1156047499709514,0.1462743666011466,0.00032255798299626377
646,sclerenchyma,-0.07364102371686812,0.2690548598025514,0.02,9031,3,2.0465087155497765,0.14544413607927784,0.0003217189488631544
647,sclerenchyma,-0.06429842841018543,0.27313173697297016,0.02,9045,3,1.9769734683861844,0.14476321900943448,0.0003222527916355635
648,sclerenchyma,-0.05474178752686318,0.27668844414515076,0.02,9059,3,1.9070845847442552,0.14420716550203141,0.00032024651324804524
649,sclerenchyma,-0.04499050914365349,0.2796854047707705,0.02,9073,3,1.8369176879313642,0.14375716353673074,0.0003217199137924535
650,sclerenchyma,-0.03507711148033892,0.28209526479176705,0.02,9087,3,1.7665325388586586,0.14342580611426695,0.0003196341570426647
651,sclerenchyma,-0.025040543439740347,0.28392093490698456,0.02,9101,3,1.6959916497046927,0.1432060528801295,0.0003223260410151822
652,sclerenchyma,-0.01491191452229588,0.2851450885489052,0.02,9115,3,1.6253531628502134,0.1430929282901835,0.00031914392268806894
653,sclerenchyma,-0.0047255000259621436,0.28575549148179535,0.02,9129,3,1.5546725547832914,0.14306854356159981,0.0003223469294795634
654,sclerenchyma,0.005481935939689525,0.28573044255752517,0.02,9143,3,1.4840031150339918,0.14312378402468381,0.0003191578825761201
655,sclerenchyma,0.015666361367887335,0.2850674626699649,0.02,9157,3,1.4133988574846437,0.14328377485873367,0.00032266815322714513
656,sclerenchyma,0.025789860692990177,0.2837971361570122,0.02,9171,3,1.3429163582586834,0.14355262432435345,0.0003197108982259199
657,sclerenchyma,0.03581877036433682,0.28192637550617966,0.02,9185,3,1.2726158968058456,0.14393644480726783,0.0003219311990286111
658,sclerenchyma,0.04572019613854232,0.2794678071451855,0.02,9199,3,1.2025578786167759,0.14442928604788305,0.00032004908711076607
659,sclerenchyma,0.055458801784169114,0.276425883181547,0.02,9213,3,1.132809015550366,0.14503331432550798,0.0003210556956745697
660,sclerenchyma,0.0650006129117611,0.2728232703783981,0.02,9227,3,1.0634539900731639,0.14578138675606483,0.0003213526110424455
661,sclerenchyma,0.07432783697671418,0.26870806817589027,0.02,9241,3,0.9945766388649931,0.14668404641116736,0.0003213898004639335
662,sclerenchyma,0.0834204315546513,0.2641027333260138,0.02,9255,3,0.9262666448148885,0.1477516630961367,0.0003224334728789898
663,sclerenchyma,0.09226084904198018,0.2590323128796553,0.02,9269,3,0.8586076831220484,0.14898171726472395,0.0003217152627753713
664,sclerenchyma,0.10082745865788367,0.25351317879843005,0.02,9283,3,0.7916898495592944,0.15037857183502928,0.00032285487177926203
665,sclerenchyma,0.10910485764020184,0.24757555773044013,0.02,9297,3,0.7256266553754993,0.15196905217820117,0.0003221360389507623
666,sclerenchyma,0.11709481311846655,0.24126347275561658,0.02,9311,3,0.6605152612857627,0.15375930628468432,0.00032328471450797087
667,sclerenchyma,0.12479042397137786,0.23459927662679683,0.02,9325,3,0.5964493853253858,0.15575389597236736,0.00032252608588533217
668,sclerenchyma,0.132186405179868,0.22760564731170987,0.02,9339,3,0.533500504706297,0.15794439246746875,0.0003231158116214271
669,sclerenchyma,0.13927083276146032,0.220297771515514,0.02,9353,3,0.47174363832829064,0.16033053500271308,0.0003230416840075041
670,sclerenchyma,0.14604098691071069,0.2127021356127724,0.02,9367,3,0.411269771683903,0.16292631416702424,0.00032326032864484855
671,sclerenchyma,0.15250673823897248,0.20485000326681319,0.02,9381,3,0.3521372400928289,0.1657286425271886,0.00032414223386591017
672,sclerenchyma,0.1586661856202828,0.1967573285228151,0.02,9395,3,0.2943907247160887,0.16873235921336643,0.000322964651783721
673,sclerenchyma,0.16451730039001064,0.1884393958867742,0.02,9409,3,0.2380410832046706,0.17192053221473155,0.0003246447247791539
674,sclerenchyma,0.17005009776511293,0.17990700300271292,0.02,9423,3,0.18311435254264932,0.17528981887149134,0.0003227302159822891
675,sclerenchyma,0.17526932002099066,0.17118252303943077,0.02,9437,3,0.12964923615411247,0.17884672834009496,0.00032560738481631374
676,sclerenchyma,0.1801881655380163,0.16228832361436724,0.02,9451,3,0.07765271778346333,0.18258557648887627,0.0003232445636134556
677,sclerenchyma,0.18480884857803892,0.1532371982098518,0.02,9465,3,0.027120720410371585,0.1864993151777958,0.0003259114339459065
